TEXT,Annot-1,Annot-2,Annot-3,Source,classes
"সাইফুদ্দিন ভবিষ্যতের ক্যাপ্টিন। ওর বোলিংয়ে আহামরি কিছু নেই, তবুও ওর ইচ্ছা শক্তি আর পরিশ্রমে উইকেট পেয়ে যায়। ব্যাটিং ফিল্ডিংয়েও প্রবল ডেডিকেটেড। এইভাবে কন্টিনিউ থাকলে ভবিষ্যতে ওকেই ক্যাপ্টিন ভাবা হবে। ও ছাড়া নতুন আর কারোও ভিতর এরকম ডেডিকেশন নেই।",0,0,0,,0
ভোট দিতে গিয়ে আঙ্গুলের ছবি আপলোড দিলেও দেখছি এদের সমস্যা,0,0,0,,0
কুয়ালালামপুর এয়ারপোর্টে ট্যুরিষ্ট ভিসায় এসে ১০২ জন বাংলাদেশী ৭ মাস যাবৎ ক্যাম্পে এখনো আটক আছে। আজমত বলেন,0,0,0,,0
"আমাদের রিলেশনটার নাকি কোন নাম নাই,,২ বছর হয়ে যাচ্ছে,,লাইফের সব থেকে সুন্দর মুহুর্ত গুলা তার সাথে কাটানো আমার,এই নামহীন সম্পর্কে সব কিছুই প্রায় শেষ,,,,,,,,তবে এখন ভাল যাচ্ছেনা😭😭",0,0,0,,0
পলাশ ভাইয়ের আগের লুকটা জোস ছিল,0,0,0,,0
"সাকিব, তামিম আর মুশফিক বাংলাদেশ ক্রিকেট টিমের সেরা প্লেয়ার রা জলে উটলে আর লাগে কি",0,0,0,,0
তা হলো দেশরত্ন শেখ হাসিনার সিন্ডিকেট। ,0,0,0,,0
"ভাই অনেক আশা নিয়ে,এমবি কিনে ৫৮ এম্বি খরচা করে,ভিডিও টি ডাউনলোড দিয়েছিলাম,, এখন কিভাবে আমার সেই পুরানো এম্বি ফিরে পাবো।।জাতির কাছে প্রশ্ন রইলো",0,0,0,,0
কারা গলি বয় পার্ট ৪ দেখতে চান তারা তারা লাইক দিয়ে জানিয়ে দিন,0,0,0,,0
তবে তোমাকে উপরের ক্লাশে প্রমোশন দেয়া হবে। প্রিন্সিপাল স্যার বললেন,0,0,0,,0
এই বিয়াদবটা কে প্রচন্ড মিস করি,0,0,0,,0
"কিছু মনে করবেন না ব্রো, আমাদেরকে পরিবর্তন করতে হবে অনেক কিছু, আমরা উল্টা রাস্তাই বাইক বা কার টা না নিয়ে গেলে, আইন মেনে চললে, আমরাই পারব আমাদের দেশটাকে ট্রাফিক জট থেকে মুক্ত রাখতে, আর কোক বা পেপসি খেয়ে বোতলটা যেখানে সেখানে না পেলে, নির্দিষ্ট স্থানে পেললে , অনেক সুন্দর হবে আমাদের দেশ। বদলাতে হবে আমাদের, তারপর বদলে যাবে বাংলাদেশ। ভূল করে কিছু বলে থাকলে ক্ষমা সুন্দর দৃষ্টিতে দেখবেন।",0,0,0,,0
ভাই এই শালারে নিয়া ফ্রেন্ড সার্কেলে কিছু বল্লে শালারা মারতে আসে। এই আয়মানরে সেই প্রথম থেকেই বিরক্ত লাগে। বাংলাদেশে ছাত্রদের জন্য নিঃস্বার্থভাবে কেউ কাজ করলে সেটা হচ্ছে উদ্ভাসের সোহাগ ভাই। অন্যরকম পাঠশালা হচ্ছে বাংলাদেশের সবচেয়ে অনলাইন লার্নিং সাইট। আর এই শালায় ছাত্রদের থেকে নিজের আখের গুছাতে বেশি ব্যস্ত।,0,0,0,,0
অাপনার ভিডিও যেমন ই হোক দেখবোই দেখবো কারন অাপনার কথাগুলো অনেক ইপিক😂😂💝💝💐💐🤘✌✌,0,0,0,,0
"তাবিব ভাই সত্যিই ভাল মানুষ, ফ্রেশ চিন্তার মানুষ, আমাদের সবার চিন্তা ভাবনা চেন্জ করা দরকার।।।",0,0,0,,0
আফ্রিদি ভাইয়া আপনার কাছে একটা রিকোয়েস্ট জানাই ময়মনসিং জেলাকে নিয়ে একটা ভিডিও তৈরি করেন ,0,0,0,,0
আমার চুলের গান শুধু শুধু টাইম ওয়েষ্ট 🐸,0,0,0,,0
জয়তু বস। লাভ ইউ বস তামীম ভাই তুমি সত্যিই ক্রিকেট ইতিহাসের এক নক্ষত্র।✌✌😍😍,0,0,0,,0
পিওনকে খুবই স্ট্যাইল করে ডাকছে ‘আয় মুল্লা,0,0,0,,0
ক্যামেরায় ফিল্টার লাগাইসো নাকি😑,0,0,0,,0
সিলেটে বিখ্যাত পাচ ভাই পানসি রেস্টুরেন্টে ভাত আর ঘন ডাল ফ্রি!! আনলিমিটেড যত ইচ্ছা খান...,0,0,0,,0
গত ১ বছর যাবত একই সময়ে একই কথা বলার জন্য অনবরত ফোনে ট্রাই করে যায়,0,0,0,,0
"কে বলেছে শুধু সিনিয়ররাই ভালো খেলে,,আজকে তো প্রমান দিল,,,জুনিয়ররাও ভালো খেলতে পারেন,,,তাছাড়া আজকে শুধু জুনিয়ররাই ভালো খেলছে,,,যেটা বিশ্বকাপের জন্য শুভ সূচনা হতে যাচ্ছে✌✌✌",0,0,0,,0
কিন্তু সাথে রেললাইন এবং ব্রিজটা চার লাইনের হইলে ভালো হতো।বাংলাদেশের মানুষ আগে থেকে প্ল্যান করে না।বরিশালে যত বড় বড় ব্রিজ গুলো করছে যদি একটু আগে থেকেই প্ল্যান ভাবে করতো তাহলে ব্রিজের সাথে আবার ব্রিজ করা লাগতো না।শুধু বাংলাদেশেকেই দেখলাম যে তারা এক কাজ দুইবার করে।যত সব মাথা ফুলা বাংলাদেশে। ,0,0,0,,0
