TEXT,Annot-1,Annot-2,Annot-3,Source,classes
সীতা খানকি কে আন্দ্রেস কইরা বেজন্মা রামচন্দ্রের সামনে চুদেছিলো সে এমন এগ্রেসিভ চোদা দিসে। ,1,1,1,,1
কুরান হাদিস পড়ার তো ফিক্স কোনো এইজ নাই! কুরানে তো চুদাচুদির রুলস লেখা আছে।,1,1,1,,1
শিক্ষার্থীদের আন্দোলনকে ডিফারেন্ট ওয়ে তে নিতে ডিজাইন করছে ছাত্রলী। এই যুগের ডিজিটাল ডিজাইনের ওরা। ,1,1,1,,1
"মাননীয় প্রধান মন্ত্রী,,কোন আইন আপনার সুশাসনে প্রপোজ করেছেন? শুধু করেছেন নিজের পাওয়ার  ধরে রাখার জন্য,,,এই দেশ কারো বাপ দাদার ভিটে বাড়ি নয়,,,এটা ডেমোক্র্যাটিক  দেশ,,,কাজেই কারো পাওয়ার  চির জীবনের জন্য নয়,,চেঞ্জ হতেই হবে,,,তার একমাত্র সংবিধান হচ্ছে,,জনগ নের ভোটাধিকার সিউর  করা,,,সুষ্ঠ নির্বাচনের পরিবেশ তৈরী করা।",1,1,1,,1
নৈরাজ্য ক্রিয়েট করে দূর্নীতিবাজ তারেক রহমানকে সেভ করা যাবে না ,1,1,1,,1
বাংলাদেশ নামটা চেঞ্জ করে আওয়ামি লীগ দেশ করা দরকার,1,1,1,,1
সময় টিভি আওয়ামী লীগের দালাল,1,1,1,,1
"যে দেশের প্রধানমন্ত্রী ভোট চোর সেই দেশে আবার ভোট শেইমফুল ব্যপার, আওয়ামী লীগ পাস",1,1,1,,1
বিএনপি প্রোসেশন করতে পারবে খালি ১ ঘন্টা পুলিশ বন্ধ কর,1,1,1,,1
"বি এন পির ওল্ড নেতাদের বিছি নাই, ওল্ডদের কে বাদ দিয়া নতুন করে সাজাতে হবে,",1,1,1,,1
সবাইকে এই সরকারের আগেইন্সটে প্রতিরোধ গড়ে তুলতে হবে।,1,1,1,,1
হাসিনা কে বাদ দেব আমরা জনগন উনটিল পদীপ কুমার দাশের ফাঁসি হাসিনা মনএী দেবেনা  আমরা জনগন সবাই মিলে,1,1,1,,1
"জামাত,বিএনপি,নুরুর,দল,এবং,সপ,দল,মিলে স্ট্রাইক ,ডাক,দিন,অনিদিসট,কালের",1,1,1,,1
ইলেকশন  কমিশনার এর ফাঁসি চাই,1,1,1,,1
ছিছিছি ধিক্কার ধিক্কার ধিক্কার জানাই এল্লেগাল  সরকার কে ছিছিছি হাসিনা ছি ,1,1,1,,1
বিএনপি ক্ষমতায় আসলে দেশটা ডেমোলিশ করে দেবে।,1,1,1,,1
বিএনপি মিনস  বাংলাদেশ পিছিয়ে যাওয়া,1,1,1,,1
আওয়ামি কার্সড  অভিশাপগ্রস্ত দল,1,1,1,,1
দেশের মানুষ ওয়ান্ট বিএনপি ,1,1,1,,1
আমি কিলার হাছিনাকে বলতেছাই দেশে এখন এক নং কোরাপ্টেড হইছে শেখ হাছিনা,1,1,1,,1
দুরনীতির নাযক হইছে এক জন সেইটা হইছে শেষ হাছিনা যদি হাছিনাকে চুলের মুটি ধরিযা পাওয়ার  তেকে নামাইতে পার দেশে আর করাপশন  থাকবেনা,1,1,1,,1
"আগে সরকারের পতন"" পরে রেপিস্ট কে প্রকাশ্যে ফাসি হউক",1,1,1,,1
আওয়ামী লীগের মুখে কুরআনের আয়াতের এক্সাম্পল  হাইস্যকর। ভুতের মুখে রাম রাম!!!,1,1,1,,1
এই দেশটা এখন লুট কর‌ছে আওয়ামীলীগ।স্বধীনতার দোহাই দিয়া বাংলা‌দেশ‌কে ডেমোলিশ  ক‌রে দি‌ছে আওয়ামীলীগ,1,1,1,,1
2020 সালে ধর্ষণে নোবেল পুরস্কার পাবে বাংলাদেশের আওয়ামী লীগ প্রেসিডেন্ট ,1,1,1,,1
2020 সালে ধর্ষণে গিনেস বুকে নাম লেখাবে বাংলাদেশ আওয়ামী লীগ সরকার,1,1,1,,1
কুত্তালীগ কে সবাই চিনে ফেলেছে,1,1,1,,1
আওয়ামী লীগ প্রেসিডেন্ট  কখনো বাংলার ভালো চায়না আওয়ামী লীগের ধষন করা মিথ্যা চার তাদের পমান,1,1,1,,1
আওমি লিগ পাওয়ারে থাকলে কখনো বাংলার মাটিতে শানতি ফিরে আসবেনা ,1,1,1,,1
আওয়ামীলীগ নিপাত যাক। ডেমোক্রেসি  মুক্তি পাক।,1,1,1,,1
আওয়ামীলীগের টেরোরিস্টরা  বাংলাদেশকে ধংশ করে দিল।,1,1,1,,1
